id,averageRating,numVotes,titleType,startYear
15318,7.3,44,tvEpisode,2000
15319,9.8,5,short,2018
15320,9.1,21,tvEpisode,2015
15321,9.3,10,short,2007
15322,5.7,768,movie,2006
15323,8.5,11,tvEpisode,1973
15324,5.8,17,movie,2012
15325,8.2,6,short,1991
15326,8.3,18,movie,2010
15327,6.8,93,short,2015
15328,7.5,99,tvEpisode,1975
15329,7.0,25,tvSpecial,1988
15330,4.9,16,movie,2002
15331,7.3,6,movie,2008
15332,9.1,17,tvMovie,1963
15333,6.7,6,video,2005
15334,6.7,18,tvEpisode,2013
15335,6.6,8,movie,1926
15336,7.8,5,tvEpisode,2017
15337,7.1,123,videoGame,2003
15338,6.9,15,tvEpisode,2006
15339,7.4,5,tvEpisode,2011
15340,6.1,80,short,2010
15341,8.8,21,movie,2014
15342,6.5,91,movie,1975
15343,7.2,54,movie,1992
15344,8.2,87466,movie,2012
15345,6.7,6,tvEpisode,2008
15346,8.7,68,tvEpisode,2015
15347,4.4,13,short,2000
15348,8.2,5,tvSeries,1995
15349,7.5,33,tvEpisode,2013
15350,7.4,10,tvEpisode,1982
15351,6.0,47,tvMovie,1971
15352,8.0,6,short,2016
15353,5.4,6,tvEpisode,2008
15354,6.1,17,movie,2010
15355,8.0,523,tvEpisode,2007
15356,7.2,11,tvEpisode,2016
15357,4.0,13,tvEpisode,2021
15358,8.0,114,tvEpisode,2017
15359,9.5,12,tvEpisode,2020
15360,6.1,10,movie,1960
15361,8.2,78,tvEpisode,2015
15362,7.9,16,tvEpisode,2005
15363,8.7,121,tvEpisode,1974
15364,6.8,35,tvMovie,1998
15365,3.9,15,tvSeries,2011
15366,8.0,100,tvEpisode,2001
15367,9.0,9,tvSeries,2019
15368,6.3,130,movie,2009
15369,6.9,9,tvEpisode,2017
15370,7.5,127,tvEpisode,2010
15371,8.1,11,tvEpisode,2014
15372,7.0,27,tvEpisode,2020
15373,6.3,7,tvEpisode,2006
15374,5.7,6,short,2020
15375,8.1,7,tvMiniSeries,2020
15376,8.2,6,movie,2014
15377,6.5,12,tvEpisode,2009
15378,6.6,16,tvEpisode,1992
15379,6.1,25,movie,1986
15380,8.2,340,tvEpisode,2015
15381,5.6,29,tvEpisode,2001
15382,8.9,582,tvEpisode,2012
15383,4.4,347,movie,1997
15384,8.3,12,movie,2019
15385,6.6,6,tvMovie,2012
15386,8.2,10,tvSeries,2007
15387,7.5,141,tvEpisode,2008
15388,7.2,10,tvEpisode,2017
15389,9.9,8,tvEpisode,2011
15390,6.6,265,short,1933
15391,8.7,8,movie,2007
15392,6.2,23,tvSeries,1988
15393,6.4,9,tvMovie,2013
15394,5.2,25,tvEpisode,2013
15395,4.5,58,short,2014
15396,7.4,28208,movie,1979
15397,8.0,5,short,2006
15398,7.2,87,video,2010
15399,6.3,976,tvMovie,1983
15400,7.5,20,tvMovie,2007
15401,4.9,68,movie,2010
15402,8.9,58,video,2011
15403,6.0,11,movie,2009
15404,7.3,25,tvEpisode,2004
15405,5.6,14,tvEpisode,2016
15406,8.2,89,tvEpisode,2020
15407,7.0,6,tvEpisode,1971
15408,7.4,95,tvEpisode,2021
15409,7.8,6,tvEpisode,2019
15410,8.4,265,tvEpisode,2006
15411,7.2,6,tvEpisode,1993
15412,7.9,7,short,2011
15413,6.9,296,movie,2010
15414,5.5,27,tvMovie,2005
15415,6.0,5,short,2018
15416,6.6,35,tvEpisode,2014
15417,7.9,66,tvEpisode,2000
15418,8.4,28,tvSeries,1976
15419,8.3,67,tvEpisode,1995
15420,7.7,310,tvEpisode,2014
15421,3.9,1088,video,1989
15422,8.7,21,tvEpisode,2014
15423,6.9,2966,movie,2016
15424,5.0,1147,movie,2001
15425,6.9,70,movie,2016
15426,8.1,15,tvEpisode,2016
15427,5.6,8,tvEpisode,2008
15428,8.6,5,tvEpisode,2012
15429,5.9,56,movie,2008
15430,7.1,23,tvEpisode,2015
15431,6.0,130,movie,2007
15432,7.6,28,tvEpisode,2012
15433,8.3,1554,movie,1976
15434,4.8,112,tvMovie,2014
15435,6.8,6425,tvSeries,2017
15436,10.0,6,tvEpisode,2000
15437,7.6,10,tvEpisode,2006
15438,8.3,26,movie,2017
15439,7.4,103,tvEpisode,2018
15440,8.9,11,tvEpisode,2016
15441,8.0,101,tvEpisode,2013
15442,9.4,51,tvEpisode,2017
15443,4.5,12,tvSeries,2016
15444,7.7,155,tvEpisode,1985
15445,8.4,728,movie,1992
15446,9.4,18,tvEpisode,2000
15447,6.4,5,tvEpisode,2011
15448,4.8,7,tvEpisode,2000
15449,6.5,53,tvEpisode,1966
15450,6.5,1247,movie,1939
15451,4.6,8,tvSeries,2010
15452,6.5,18,movie,1992
15453,6.8,5,short,2020
15454,7.1,11,tvEpisode,2005
15455,9.4,14,tvEpisode,2020
15456,6.8,738,tvEpisode,2006
15457,8.5,6,tvEpisode,2018
15458,7.6,38,tvEpisode,1967
15459,7.0,26,short,2020
15460,7.2,16,video,2009
15461,9.6,39,tvEpisode,2003
15462,8.0,2213,short,1971
15463,5.2,17,tvEpisode,2010
15464,5.7,7,video,2018
15465,6.2,5,tvEpisode,1983
15466,4.3,442,movie,1997
15467,7.1,94,short,1998
15468,6.8,8,tvEpisode,2006
15469,7.5,8,tvEpisode,2000
15470,6.8,23,short,2004
15471,7.6,36,tvEpisode,2020
15472,5.6,7,short,2017
15473,7.8,97,tvEpisode,1989
15474,8.1,7,tvEpisode,2018
15475,7.0,86,movie,1997
15476,5.0,5,tvSeries,1995
15477,8.9,9,tvEpisode,1997
15478,6.7,3730,movie,1954
15479,6.8,8,short,2017
15480,7.2,7926,movie,2005
15481,6.9,27,movie,2013
15482,6.8,14,tvEpisode,2014
15483,7.7,347,tvEpisode,2005
15484,7.3,291,movie,1973
15485,8.4,64,tvEpisode,2007
15486,8.8,16,tvEpisode,2011
15487,8.0,31,tvEpisode,1973
15488,9.8,11412,tvEpisode,2009
15489,8.2,5,tvEpisode,1995
15490,7.9,48,movie,2008
15491,7.4,140,tvEpisode,1963
15492,4.8,9,tvEpisode,2010
15493,8.2,13,short,2017
15494,7.6,6,video,2018
15495,8.7,2032,tvEpisode,2015
15496,9.1,18,short,2013
15497,5.9,188,movie,1957
15498,4.9,10,short,2009
15499,6.3,6,tvEpisode,2002
15500,2.9,15,tvSeries,2018
15501,6.7,14,tvEpisode,1986
15502,6.1,5179,movie,1971
15503,3.6,35,movie,1969
15504,7.7,9,tvEpisode,2017
15505,7.0,5,tvEpisode,1987
15506,7.7,59,tvSeries,2021
15507,6.1,32,tvSeries,2015
15508,6.2,5,short,2004
15509,6.6,12,short,2011
15510,6.3,57,video,1992
15511,1.8,9,movie,2021
15512,8.0,251,tvEpisode,2011
15513,8.4,30,tvEpisode,2015
15514,8.1,71,tvEpisode,1988
15515,8.8,9,tvEpisode,2020
15516,5.2,9431,movie,2017
15517,7.6,9,tvEpisode,2007
15518,7.0,9,video,1985
15519,7.3,31,tvEpisode,1982
15520,6.6,33,short,2014
15521,6.7,265,tvSpecial,2017
15522,6.5,6,movie,1957
15523,3.4,279,movie,2001
15524,7.1,10,movie,2007
15525,7.7,9,tvEpisode,2011
15526,7.7,62,movie,2018
15527,6.6,832,movie,2007
15528,8.2,18,short,1998
15529,3.8,797,movie,1974
15530,5.8,52,movie,2010
15531,5.7,14,short,2020
15532,7.0,22,tvEpisode,2018
15533,7.4,79,tvEpisode,1995
15534,8.3,91,tvSeries,2018
15535,1.8,276,movie,2016
15536,6.0,14,tvSeries,1997
15537,6.2,41,movie,2014
15538,8.3,13,tvEpisode,2002
15539,7.8,17,tvEpisode,2012
15540,7.4,19,movie,2011
15541,5.5,30,video,1994
15542,6.0,116,short,2019
15543,7.0,13,tvEpisode,1999
15544,6.8,6,tvEpisode,2010
15545,6.8,756,movie,1996
15546,8.2,11,tvEpisode,1963
15547,6.2,15,tvEpisode,2019
15548,4.1,599,movie,2017
15549,6.2,35,short,2013
15550,6.2,7,tvMovie,1987
15551,7.8,38,movie,2013
15552,8.7,14,tvEpisode,1987
15553,8.6,671,tvEpisode,2014
15554,8.2,614,tvEpisode,2005
15555,5.5,61,short,1910
15556,7.1,31,tvEpisode,1985
15557,7.7,14,tvSeries,2017
15558,7.1,37,short,2002
15559,8.1,7,tvShort,1998
15560,7.2,6,movie,1924
15561,6.4,2658,movie,2002
15562,7.4,928,movie,1999
15563,8.0,11,tvEpisode,1955
15564,6.8,57,tvEpisode,2014
15565,7.7,629,tvEpisode,2013
15566,6.7,8,movie,1928
15567,9.4,21,tvEpisode,2015
15568,3.6,7,movie,2000
15569,5.3,607,movie,2014
15570,8.3,116,tvEpisode,2019
15571,6.8,50,movie,2019
15572,6.0,7,video,2016
15573,6.3,106,tvEpisode,2011
15574,7.6,225,tvEpisode,2003
15575,6.6,17766,movie,2002
15576,7.2,278,video,1987
15577,7.2,23,tvEpisode,2000
15578,4.8,5,tvEpisode,2021
15579,7.8,92,tvSeries,2008
15580,7.7,684,tvSeries,2004
15581,8.9,8,tvEpisode,2009
15582,4.1,1752,movie,1978
15583,8.0,124,tvEpisode,2017
15584,9.2,9,tvMovie,2018
15585,7.2,94,tvEpisode,2011
15586,5.8,10,short,1986
15587,8.4,418,tvSpecial,2020
15588,8.0,7,movie,1958
15589,9.3,7,tvMovie,1970
15590,6.1,89,tvEpisode,2003
15591,6.9,49,tvMovie,1970
15592,5.8,15,video,2009
15593,5.6,8,tvEpisode,1960
15594,8.2,39,tvEpisode,2018
15595,6.1,8,movie,2014
15596,9.2,12,tvEpisode,2017
15597,7.8,38,tvEpisode,1959
15598,6.7,8,tvSeries,1962
15599,5.4,233,movie,1929
15600,4.4,37,movie,1993
15601,5.4,5,tvEpisode,1967
15602,7.0,7,tvEpisode,2003
15603,6.9,31,video,1995
15604,4.8,10,tvEpisode,2016
15605,7.3,132,tvEpisode,2001
15606,6.1,15,movie,2019
15607,7.8,25,tvEpisode,1982
15608,6.6,205,tvEpisode,1992
15609,7.5,126,tvEpisode,1969
15610,6.7,7,tvEpisode,2002
15611,5.8,1212,movie,2018
15612,8.3,9,tvEpisode,2020
15613,5.8,6,movie,2007
15614,5.8,30,movie,1931
15615,7.3,186,tvEpisode,2001
15616,7.5,105,tvEpisode,2004
15617,6.6,25,tvEpisode,2002
15618,5.6,20,movie,2003
15619,3.7,12,tvSeries,2009
15620,7.9,14,tvMovie,2012
15621,8.2,495,tvEpisode,2021
15622,5.0,13,movie,2014
15623,6.3,7,tvSeries,1952
15624,8.5,11,tvEpisode,2017
15625,8.4,19,tvEpisode,2021
15626,6.0,5,short,2014
15627,6.9,15,tvMiniSeries,1986
15628,7.3,28,movie,2009
15629,7.0,12,short,1901
15630,8.0,5,short,2019
15631,8.7,7,tvEpisode,2012
15632,8.5,1684,tvEpisode,2012
15633,5.3,9,video,2004
15634,7.4,9,tvEpisode,2001
15635,6.3,7,tvMovie,2014
15636,5.9,29,movie,2018
15637,4.0,28,movie,1989
15638,6.2,10,short,2014
15639,7.3,7,tvEpisode,2003
15640,6.6,41,tvEpisode,2019
15641,4.1,9,tvEpisode,2002
15642,6.4,94305,movie,2013
15643,8.0,9,tvEpisode,1977
15644,7.8,29,video,2012
15645,7.2,12,tvEpisode,2017
15646,8.5,11,tvEpisode,2017
15647,6.5,6,tvEpisode,2017
15648,6.9,13,tvEpisode,2018
15649,6.8,127,movie,2007
15650,8.1,23,tvEpisode,2005
15651,7.0,53333,movie,2001
15652,5.5,1142,tvMovie,2004
15653,8.5,52,tvEpisode,2018
15654,6.9,504,tvSeries,2006
15655,8.1,325,tvEpisode,2015
15656,6.7,39,tvEpisode,2018
15657,6.3,36,movie,2005
15658,9.4,5,tvEpisode,2012
15659,7.7,35,videoGame,2001
15660,4.7,6388,movie,2020
15661,7.7,9,tvEpisode,1968
15662,8.2,92,tvEpisode,2012
15663,7.6,10,short,2016
15664,6.2,5,tvEpisode,2002
15665,7.2,146,tvSeries,1996
15666,9.7,30,tvEpisode,2020
15667,9.0,14,movie,2008
15668,4.0,147,movie,2004
15669,5.6,5,movie,2015
15670,7.7,11,tvEpisode,1996
15671,7.5,51,tvSeries,2010
15672,8.0,83,tvEpisode,2002
15673,7.8,162,tvEpisode,2007
15674,6.1,35,short,2014
15675,8.2,52,tvEpisode,2014
15676,7.4,18,short,2002
15677,7.2,21,tvEpisode,1998
15678,6.7,66,tvEpisode,1998
15679,5.1,465,movie,2013
15680,8.8,16,movie,2004
15681,8.6,88,tvEpisode,2019
15682,8.2,22,tvEpisode,1961
15683,6.2,5,tvEpisode,2002
15684,9.0,259,tvEpisode,2020
15685,5.7,74,video,2019
15686,6.8,8,tvEpisode,1985
15687,2.4,4412,video,1990
15688,7.0,54,movie,2014
15689,7.0,20,tvEpisode,1978
15690,7.9,1169,tvMovie,1989
15691,7.0,5,tvEpisode,2008
15692,7.4,247,movie,1956
15693,8.5,18,short,2013
15694,7.9,33,tvEpisode,1969
15695,6.2,13,short,1990
15696,5.6,188,movie,2014
15697,7.5,252,movie,2015
15698,6.2,539,movie,2017
15699,6.1,13,tvEpisode,1963
15700,6.6,474,movie,2008
15701,6.2,13,short,2016
15702,4.5,11,tvSeries,2021
15703,7.2,100,movie,2006
15704,8.4,159,tvEpisode,2018
15705,7.5,6,tvEpisode,2019
15706,8.3,7,short,2011
15707,5.9,34,movie,1942
15708,8.0,11,tvEpisode,2013
15709,5.8,28574,movie,2006
15710,7.7,24,tvEpisode,2021
15711,4.7,116,movie,2012
15712,6.2,131,movie,1941
15713,6.9,27,movie,1994
15714,8.0,20,tvEpisode,1978
15715,6.6,211701,movie,2008
15716,7.0,90,tvEpisode,2018
15717,6.5,32,tvSeries,2010
15718,4.8,10,tvEpisode,2011
15719,8.1,9,tvEpisode,2010
15720,4.7,7,tvEpisode,2000
15721,8.0,11,tvEpisode,1988
15722,6.2,6,tvEpisode,2006
15723,4.0,354,movie,1976
15724,7.5,533,tvSeries,2000
15725,3.4,20,tvEpisode,2012
15726,7.2,60,tvEpisode,2009
15727,5.8,6,movie,2012
15728,8.0,40,tvEpisode,2016
15729,8.5,13,short,2017
15730,7.8,137,tvEpisode,2010
15731,7.9,74,tvEpisode,2020
15732,7.8,6,movie,1987
15733,8.2,86,tvEpisode,2017
15734,7.3,7,short,2017
15735,6.5,29,movie,1983
15736,8.8,12,tvSeries,2012
15737,8.7,7,short,2012
15738,7.9,458,tvEpisode,2016
15739,6.6,28,short,2005
15740,5.2,5,tvEpisode,2015
15741,4.6,15,movie,2011
15742,7.9,16,tvEpisode,1990
15743,4.7,9,tvEpisode,2000
15744,7.1,70,tvEpisode,1965
15745,7.2,600,movie,2014
15746,6.4,24,movie,1967
15747,8.3,6,short,2010
15748,8.2,13,short,1902
15749,6.2,17,tvEpisode,2012
15750,6.6,8,tvEpisode,1958
15751,7.3,26,video,1988
15752,8.4,11,tvEpisode,2013
15753,8.0,1811,movie,2009
15754,5.9,728,movie,2016
15755,8.2,17,tvEpisode,2021
15756,6.4,25,tvEpisode,2007
15757,6.2,28,movie,2013
15758,6.8,39,tvEpisode,1962
15759,7.3,47,tvEpisode,1983
15760,7.1,75,movie,1990
15761,8.1,18,tvEpisode,2017
15762,4.0,11,tvEpisode,2015
15763,8.1,7,tvEpisode,2020
15764,7.0,3567,movie,1996
15765,9.6,5,short,2014
15766,4.3,248,movie,1974
15767,6.6,6927,movie,2017
15768,7.8,6,tvSeries,2012
15769,7.2,67,tvMovie,1980
15770,6.3,37,tvEpisode,1998
15771,8.7,39,tvEpisode,2009
15772,6.6,16,tvEpisode,1998
15773,8.2,53,tvEpisode,1974
15774,6.8,15,tvEpisode,2010
15775,7.5,15,tvEpisode,2018
15776,7.8,6,tvEpisode,2018
15777,7.2,13,movie,2015
15778,5.6,125,movie,1924
15779,8.6,10,tvEpisode,2019
15780,1.5,305,movie,1984
15781,2.3,6,tvEpisode,2021
15782,6.5,18,movie,1939
15783,7.4,41,tvEpisode,1994
15784,6.6,5,short,1970
15785,8.8,6,tvEpisode,2006
15786,6.8,144,tvEpisode,2009
15787,7.7,30,tvEpisode,2004
15788,7.9,20,tvEpisode,1998
15789,8.5,131,tvEpisode,2017
15790,4.0,135,movie,2007
15791,5.2,10,tvEpisode,1984
15792,7.4,16,tvSeries,1999
15793,8.2,13,video,2010
15794,6.2,43,short,1962
15795,8.1,204,tvEpisode,2021
15796,7.1,9,tvEpisode,2012
15797,7.2,11,video,2018
15798,8.5,27,tvEpisode,2020
15799,5.8,54,movie,2019
15800,7.0,2808,movie,2007
15801,6.5,822,movie,2019
15802,7.6,530,videoGame,1983
15803,5.8,24,tvSeries,2005
15804,7.2,5,tvEpisode,2011
15805,6.6,181,tvEpisode,1989
15806,6.1,15,tvEpisode,1967
15807,7.3,48,tvEpisode,2002
15808,4.8,19,movie,1936
15809,1.9,13,tvEpisode,2003
15810,4.8,24,short,1991
15811,7.8,142,tvEpisode,2015
15812,7.3,24,tvEpisode,1996
15813,5.9,9,tvEpisode,2011
15814,6.3,350,tvMovie,1989
15815,7.9,29,tvEpisode,1959
15816,8.8,14,short,2017
15817,4.9,11,tvEpisode,2004
15818,4.0,139,movie,2001
15819,7.8,139,tvEpisode,2019
15820,9.0,7,tvEpisode,1987
15821,7.9,1546,movie,2009
15822,5.8,45,movie,1995
15823,6.7,15,tvShort,2002
15824,7.3,6,tvEpisode,2020
15825,7.3,6,tvEpisode,2014
15826,6.7,18,tvEpisode,2002
15827,6.5,10,tvEpisode,2016
15828,7.4,16,tvEpisode,2015
15829,7.1,17,tvEpisode,2015
15830,7.6,12,short,2017
15831,7.3,10,tvEpisode,2013
15832,6.7,42196,movie,2002
15833,5.1,93,movie,1995
15834,7.9,58,tvEpisode,2005
15835,7.2,5,tvEpisode,2010
15836,8.3,806,movie,2008
15837,5.4,76,short,2002
15838,5.5,117,movie,1970
15839,7.3,10,tvEpisode,2011
15840,5.4,550,movie,1990
15841,6.3,230,movie,1978
15842,5.7,48,short,1933
15843,7.0,8,tvSeries,1973
15844,8.8,703,tvEpisode,2019
15845,7.5,12,tvEpisode,2008
15846,4.9,296,movie,2014
15847,7.1,3260,tvSeries,2015
15848,4.8,8,movie,1929
15849,5.9,23,short,2017
15850,7.4,14,tvEpisode,2014
15851,5.6,8,short,2006
15852,8.1,11,tvEpisode,1998
15853,8.8,11,tvMovie,1960
15854,6.4,65,movie,2012
15855,6.8,42,short,1973
15856,3.2,6,movie,2019
15857,5.0,12,tvSeries,2014
15858,6.4,37,movie,1930
15859,8.6,21,tvEpisode,2021
15860,7.8,5,tvEpisode,2005
15861,7.6,107,tvSeries,2003
15862,6.7,91,tvEpisode,2014
15863,5.6,34,short,2015
15864,7.5,14832,movie,2007
15865,7.5,181,tvEpisode,2002
15866,6.8,3107,movie,2012
15867,6.6,760,movie,1957
15868,8.6,86,tvEpisode,2003
15869,6.5,68,movie,2015
15870,7.1,25,video,2013
15871,4.2,58,movie,1972
15872,6.9,58,tvEpisode,1982
15873,6.0,16,video,1982
15874,6.3,19,tvEpisode,2016
15875,9.0,3216,tvEpisode,1994
15876,7.8,57,tvEpisode,2005
15877,6.6,9,tvEpisode,2014
15878,6.8,11,tvEpisode,1972
15879,5.0,6,movie,1957
15880,7.9,88,tvEpisode,2015
15881,8.6,5,tvEpisode,1994
15882,7.7,15,tvEpisode,2012
15883,4.1,8,short,2018
15884,6.0,197,movie,1972
15885,7.4,102,tvSeries,1987
15886,7.1,13,movie,1975
15887,5.6,271,tvEpisode,2018
15888,4.3,7,movie,1977
15889,4.3,126,short,2016
15890,8.1,12,tvEpisode,2015
15891,7.7,23,tvEpisode,2019
15892,6.6,9,video,1997
15893,7.3,232052,movie,1998
15894,5.0,5,short,2013
15895,5.1,7,movie,1992
15896,5.1,58,movie,1967
15897,5.7,157,movie,1978
15898,4.2,16,tvEpisode,2019
15899,8.1,1982,tvEpisode,1999
15900,4.0,5,videoGame,1981
15901,6.2,1719,movie,1971
15902,8.6,7,tvEpisode,2013
15903,6.0,11,movie,1951
15904,7.4,5,short,2011
15905,7.1,45,tvEpisode,1952
15906,8.3,10,short,2010
15907,7.5,108,tvEpisode,2007
15908,7.9,98,video,1993
15909,8.2,38,tvEpisode,2002
15910,6.5,10,movie,1937
15911,6.4,1382,tvSeries,2018
15912,5.2,63,movie,2009
15913,8.6,10,tvEpisode,2021
15914,2.4,7,movie,1932
15915,6.7,422,tvMovie,1977
15916,5.3,284,movie,2013
15917,5.0,6,tvEpisode,2008
15918,9.2,6,tvMovie,1978
15919,8.0,8113,short,2000
15920,7.8,11,tvEpisode,2014
15921,6.7,53,tvSeries,1960
15922,4.1,713,tvMovie,1996
15923,6.6,438,movie,1952
15924,8.0,50,tvMovie,2016
15925,8.8,5,short,2020
15926,8.4,5,tvEpisode,1983
15927,6.4,704,movie,1995
15928,2.6,7,short,2011
15929,6.4,32,short,1972
15930,5.4,17380,movie,2007
15931,6.3,30,movie,2011
15932,8.4,5,movie,2016
15933,6.3,17,movie,2020
15934,8.1,18,tvEpisode,2013
15935,7.6,12,tvSeries,2018
15936,7.1,314,tvEpisode,2000
15937,9.8,15,video,2014
15938,7.8,9,tvMovie,2017
15939,5.7,81,movie,2019
15940,6.0,5,tvEpisode,2007
15941,4.1,9,short,2013
15942,6.6,1196,movie,1963
15943,8.6,6,tvEpisode,1979
15944,7.4,9,tvEpisode,1986
15945,5.8,33,movie,1923
15946,8.6,5,tvEpisode,2007
15947,5.4,138,movie,1992
15948,7.3,61,tvEpisode,1969
15949,7.2,86,tvEpisode,2007
15950,6.6,7,movie,2013
15951,5.8,5,tvEpisode,1992
15952,7.8,15,tvEpisode,2017
15953,5.3,8,movie,1967
15954,4.7,6,short,2013
15955,7.0,45,videoGame,2018
15956,6.6,551,tvSeries,2011
15957,6.7,74,video,2011
15958,7.3,23,tvEpisode,2012
15959,8.6,6,video,2012
15960,7.5,8,tvEpisode,1999
15961,7.2,5,movie,1964
15962,7.8,11,short,2002
15963,6.1,2737,tvSeries,2013
15964,8.3,209,tvEpisode,1995
15965,6.6,4286,tvMovie,2014
15966,7.1,12,tvEpisode,1992
15967,5.0,12,video,2019
15968,3.2,69,movie,2021
15969,7.5,14,tvEpisode,2000
15970,4.8,103,movie,1998
15971,6.9,10,tvEpisode,2011
15972,6.4,237,short,1931
15973,6.7,10,tvEpisode,2018
15974,8.0,7,movie,2019
15975,9.4,7,tvSpecial,2016
15976,7.7,17,tvEpisode,1997
15977,6.8,1147,short,1936
15978,6.8,19,tvEpisode,2017
15979,7.9,252,tvEpisode,2019
15980,7.3,98,movie,1981
15981,7.8,133,tvEpisode,2007
15982,7.6,9,movie,1955
15983,6.5,15,tvSeries,2018
15984,7.4,164,movie,2020
15985,6.5,37,movie,2013
15986,4.4,6,tvMovie,2007
15987,8.8,84,tvEpisode,2016
15988,7.8,17,tvEpisode,1981
15989,6.9,56,video,2001
15990,8.0,28,tvEpisode,2018
15991,6.1,8,movie,1937
15992,8.7,43,tvMovie,2007
15993,8.1,14,tvEpisode,2000
15994,7.5,109,tvEpisode,2018
15995,8.0,587,tvEpisode,2020
15996,6.7,25,tvMovie,2000
15997,5.5,11,movie,2003
15998,5.3,9,tvEpisode,1998
15999,8.9,8,tvEpisode,1977
16000,7.6,9,tvEpisode,2009
16001,5.4,862,movie,2010
16002,6.8,8,tvEpisode,2016
16003,6.4,40,short,2015
16004,4.5,58,tvMovie,1985
16005,6.3,21,tvEpisode,2019
16006,4.9,37,video,2014
16007,6.2,62,short,1927
16008,8.1,22,videoGame,2007
16009,8.4,5,tvEpisode,2017
16010,8.2,18,tvMovie,2014
16011,8.4,67,tvMovie,1988
16012,7.7,26,movie,2003
16013,7.7,486,tvEpisode,2006
16014,7.3,22,movie,1991
16015,7.3,198,tvEpisode,2010
16016,4.9,531,movie,2012
16017,7.6,5,tvEpisode,2010
16018,6.7,11,movie,2019
16019,7.1,13,tvEpisode,2000
16020,5.8,13,tvMovie,1984
16021,7.6,15,tvEpisode,1985
16022,6.6,17,short,2015
16023,1.8,15,video,2017
16024,6.7,26,short,2014
16025,7.3,48,movie,2002
16026,7.9,16,tvEpisode,2019
16027,6.7,8,movie,1960
16028,7.2,42,short,2010
16029,5.9,12,tvSeries,1972
16030,6.4,11,short,2012
16031,6.9,12,movie,2015
16032,7.9,24,video,1980
16033,9.4,5,tvEpisode,2016
16034,8.1,1073,tvEpisode,2005
16035,6.8,174,tvEpisode,2010
16036,7.0,28,movie,2017
16037,9.9,32,tvEpisode,2021
16038,7.6,606968,movie,2019
16039,7.0,75,short,2002
16040,7.0,7,short,2003
16041,8.0,30,tvEpisode,1986
16042,8.0,12,tvEpisode,2002
16043,8.5,339,tvEpisode,2010
16044,5.8,76,movie,1964
16045,5.5,15,tvEpisode,2020
16046,7.5,14,tvEpisode,2012
16047,7.1,221,movie,2008
16048,7.2,6,videoGame,1991
16049,5.8,14,movie,1951
16050,7.8,17,tvEpisode,1961
16051,7.0,93,tvSeries,2014
16052,6.7,18,tvEpisode,2018
16053,8.9,2296,tvEpisode,2015
16054,5.5,3443,video,2013
16055,8.3,9,short,2012
16056,8.5,1490,movie,2019
16057,5.3,672,movie,1962
16058,7.1,9,movie,2014
16059,8.1,18,short,1979
16060,8.0,20,tvEpisode,2010
16061,7.2,982,movie,2002
16062,8.0,63,tvEpisode,1967
16063,6.4,364,movie,1974
16064,6.0,23,movie,1957
16065,7.4,9,tvEpisode,1988
16066,4.9,104,movie,1979
16067,8.4,493,tvEpisode,2013
16068,6.4,9,tvMiniSeries,2016
16069,7.8,11,tvEpisode,2018
16070,7.8,25,tvMovie,1991
16071,8.4,10,tvEpisode,2019
16072,7.3,90,tvEpisode,2015
16073,6.6,22,video,2012
16074,7.9,12,tvSeries,1979
16075,6.9,14,tvEpisode,1994
16076,5.3,11,movie,2019
16077,3.0,33,tvEpisode,2000
16078,7.6,17,tvEpisode,1961
16079,6.6,32,video,1984
16080,5.7,2782,movie,1986
16081,7.9,127720,movie,1960
16082,5.6,9,tvSeries,2012
16083,6.6,16,tvEpisode,2019
16084,8.0,90,tvEpisode,2011
16085,6.0,22,tvEpisode,1997
16086,9.2,13,tvEpisode,2019
16087,7.6,34,tvEpisode,2018
16088,6.2,6,tvMovie,2015
16089,6.7,24,tvEpisode,2017
16090,7.3,34,tvEpisode,1993
16091,6.1,58,movie,2011
16092,8.0,6,short,2005
16093,7.2,67,movie,2017
16094,7.3,30,videoGame,2001
16095,5.7,715,tvMovie,2008
16096,5.7,42,short,2002
16097,6.6,5,tvEpisode,2012
16098,7.3,46,movie,1934
16099,8.0,3030,tvSeries,2017
16100,6.3,14,tvEpisode,2009
16101,6.0,467,movie,2010
16102,4.6,17,movie,1916
16103,4.7,38,movie,1944
16104,6.6,7,tvEpisode,2020
16105,7.4,43,movie,2016
16106,6.6,3173,tvSeries,2018
16107,7.1,9,tvSeries,1992
16108,6.3,23,short,1935
16109,7.5,122,tvEpisode,2018
16110,6.7,7,movie,2009
16111,7.6,217,movie,2017
16112,6.7,7,movie,2013
16113,6.7,103,tvSeries,2018
16114,5.9,7,tvEpisode,2018
16115,5.4,5,tvEpisode,2018
16116,5.6,7,videoGame,1985
16117,3.7,48,movie,2017
16118,9.7,15,video,2018
16119,6.4,9,video,2002
16120,6.8,6,tvEpisode,2017
16121,8.8,6,short,2008
16122,7.8,6,tvEpisode,2013
16123,7.5,22,video,2002
16124,7.9,8,movie,2014
16125,6.5,14,tvEpisode,1989
16126,6.6,11,tvEpisode,2004
16127,8.2,19,tvEpisode,2013
16128,5.3,10,video,1992
16129,8.6,14,tvEpisode,2007
16130,6.9,12,movie,2007
16131,8.0,281,video,2010
16132,6.6,11,tvEpisode,2013
16133,4.8,42,movie,2000
16134,9.6,141,tvEpisode,2021
16135,7.7,10,short,2012
